"Player","Team","Position","Rk","Status","Age","Opponent","FPts","FP/G","GP","AB","R","H","2B","3B","HR","RBI","BB","SO","SB","CS","AVG","OBP","SLG","OPS"
"Renato Nunez","(N/A)","1B","620","NCNF","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Leody Taveras","TEX","OF","621","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Daulton Varsho","ARI","OF","622","NT 13","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Austin Hays","BAL","OF","623","NCNF","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nick Senzel","CIN","OF","624","MSBC","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Garrett Hampson","COL","2B,OF","625","Nunez","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jared Walsh","LAA","1B","626","ZL","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jeimer Candelario","DET","1B","627","BART","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"David Dahl","TEX","OF","628","Nunez","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carter Kieboom","WSH","3B","629","Luka","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Evan White","SEA","1B","630","VP","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cristian Pache","ATL","OF","631","CP DLT","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bryan Reynolds","PIT","OF","632","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andres Gimenez","NYM","SS","633","VP","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Edwin Rios","LAD","3B","634","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ty France","SEA","UT","635","BART","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mitch Garver","MIN","C","636","Nunez","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mitch Haniger","SEA","OF","637","MBC","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jurickson Profar","SD","OF","638","MSBC","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000"
"Willie Calhoun","TEX","UT","639","NT 13","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Willi Castro","DET","SS","640","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rowdy Tellez","TOR","1B","641","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Victor Reyes","DET","OF","642","Luka","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amed Rosario","NYM","SS","643","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Raimel Tapia","COL","OF","644","NCNF","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis Arraez","MIN","2B","645","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sam Hilliard","COL","OF","646","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jon Berti","MIA","2B","647","BFT","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yuli Gurriel","HOU","1B","648","ZL","36","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nate Lowe","TEX","1B","649","ZL","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Manuel Margot","TB","OF","650","DEAL","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Isiah Kiner-Falefa","TEX","3B","651","NCNF","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mauricio Dubon","SF","OF","652","NCNF","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adley Rutschman","BAL","C","653","MSBC","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nico Hoerner","CHC","2B","654","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Scott Kingery","PHI","2B","655","CP DLT","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis Urias","MIL","3B","656","Luka","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joey Wendle","TB","2B,3B","657","DEAL","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jazz Chisholm","MIA","2B","658","Nunez","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Austin Slater","SF","UT","659","BART","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Julio Rodriguez","SEA","OF","660","DEAL","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"J.P. Crawford","SEA","SS","661","CP DLT","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Oscar Mercado","CLE","OF","662","Luka","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Spencer Torkelson","DET","3B","663","MBC","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sam Huff","TEX","C","664","Nunez","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Garrett Cooper","MIA","UT","665","BFT","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Vidal Brujan","TB","2B","666","NT 13","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carson Kelly","ARI","C","667","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ha-seong Kim","(N/A)","SS","668","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jorge Alfaro","MIA","C","669","NCNF","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis Garcia","WSH","2B","670","Luka","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Danny Jansen","TOR","C","671","CP DLT","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Stephenson","CIN","C","672","Nunez","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Michael Chavis","BOS","1B","673","NT 13","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alejandro Kirk","TOR","C","674","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jeter Downs","BOS","SS","675","MSBC","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Shogo Akiyama","CIN","OF","676","MBC","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yandy Diaz","TB","3B","677","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler O'Neill","STL","OF","678","CP DLT","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brendan Rodgers","COL","2B","679","DEAL","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Miguel Andujar","NYY","OF","680","ZL","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yoshi Tsutsugo","TB","UT","681","MBC","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Royce Lewis","MIN","SS","682","NT 4","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Colin Moran","PIT","1B","683","BART","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Josh Naylor","CLE","OF","684","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rio Ruiz","BAL","3B","685","Nunez","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Drew Waters","ATL","OF","686","DEAL","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Niko Goodrum","DET","SS","687","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brendan McKay","TB","1B,P","688","CP DLT","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"JJ Bleday","MIA","OF","689","CP DLT","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nomar Mazara","(N/A)","OF","690","NCNF","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Taylor Trammell","SEA","OF","691","MBC","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Jeffers","MIN","C","692","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nolan Jones","CLE","3B","693","NT 13","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"JaCoby Jones","DET","OF","694","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trevor Larnach","MIN","OF","695","ZL","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adam Frazier","PIT","2B","696","NT 4","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Omar Narvaez","MIL","C","697","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bobby Witt Jr.","KC","SS","698","BFT","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Josh Jung","TEX","3B","699","MSBC","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cedric Mullins","BAL","OF","700","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Oneil Cruz","PIT","SS","701","Luka","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Austin Martin","TOR","3B","702","DEAL","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brandon Marsh","LAA","OF","703","NCNF","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Franchy Cordero","KC","OF","704","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Isaac Paredes","DET","3B","705","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CJ Abrams","SD","SS","706","DEAL","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Freeman","CLE","SS","707","Ass","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Triston Casas","BOS","3B","708","VP","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kristian Robinson","ARI","OF","709","ZL","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Harrison Bader","STL","OF","710","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Keibert Ruiz","LAD","C","711","DEAL","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DJ Stewart","BAL","OF","712","CP DLT","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Josh Lowe","TB","3B","713","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Heliot Ramos","SF","OF","714","DEAL","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nolan Gorman","STL","3B","715","DEAL","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Marco Luciano","SF","SS","716","DEAL","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Riley Greene","DET","OF","717","VP","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jarren Duran","BOS","OF","718","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jacob Stallings","PIT","C","719","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Edward Olivares","KC","OF","720","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jasson Dominguez","NYY","OF","721","MSBC","17","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alek Thomas","ARI","OF","722","NT 4","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jordan Groshans","TOR","3B,SS","723","NT 4","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Seth Beer","ARI","OF","724","CP DLT","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mike Brosseau","TB","1B","725","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lewin Diaz","MIA","1B","726","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Noelvi Marte","SEA","SS","727","NCNF","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Orlando Arcia","MIL","SS","728","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis Campusano","SD","UT","729","VP","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Garcia","CIN","SS","730","BART","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andrew Stevenson","WSH","OF","731","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hunter Bishop","SF","OF","732","VP","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Corbin Carroll","ARI","OF","733","ZL","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brennen Davis","CHC","OF","734","ZL","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ronny Mauricio","NYM","SS","735","MBC","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Francisco Mejia","SD","C","736","CP DLT","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"George Valera","CLE","OF","737","Ass","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nick Gonzales","PIT","SS","738","NT 4","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Zac Veen","COL","OF","739","MSBC","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Aristides Aquino","CIN","OF","740","Nunez","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hunter Renfroe","BOS","OF","741","MBC","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jonathan India","CIN","3B","742","Nunez","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Xavier Edwards","TB","SS","743","Luka","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Robert Puason","OAK","SS","744","Luka","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kody Hoese","LAD","3B","745","NT 13","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Geraldo Perdomo","ARI","SS","746","BFT","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Francisco Alvarez","NYM","C","747","MBC","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brent Rooker","MIN","OF","748","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Anderson Tejeda","TEX","SS","749","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Daniel Vogelbach","MIL","UT","750","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000"
"Brett Baty","NYM","3B","751","MBC","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Erick Pena","KC","OF","752","ZL","17","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis Rodriguez","LAD","OF","753","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Michael Toglia","COL","1B","754","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jared Oliva","PIT","OF","755","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luisangel Acuna","TEX","SS","756","ZL","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Estevan Florial","NYY","OF","757","Ass","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Orelvis Martinez","TOR","SS","758","ZL","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jesus Sanchez","MIA","OF","759","Ass","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"David Bote","CHC","3B","760","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Victor Caratini","CHC","C","761","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ji-Man Choi","TB","1B","762","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Monte Harrison","MIA","OF","763","NT 13","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pavin Smith","ARI","1B","764","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Heston Kjerstad","BAL","OF","765","MBC","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Maximo Acosta","TEX","SS","766","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Garrett Mitchell","MIL","OF","767","NT 4","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kevin Newman","PIT","2B,SS","768","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pete Crow-Armstrong","NYM","OF","769","NT 4","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Austin Hendrick","CIN","OF","770","DEAL","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
