"Player","Team","Position","Rk","Status","Age","Opponent","FPts","FP/G","GP","AB","AVG","RC","TB","XBH","HBP","IBB","SH","SF","GIDP","Sl","CYC"
"Ryan Metzler","TOR","2B,3B","4175","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Drew Meyer","HOU","2B","4176","FA","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jonathan Meyer","HOU","3B","4177","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mitch Meyer","MIL","OF","4178","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mike Meyers","BOS","SS","4179","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alan Meza","CLE","OF","4180","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Levi Michael","MIN","SS","4181","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trey Michalczewski","CHW","3B","4182","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jiovanni Mier","HOU","SS","4183","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Johan Mieses","LAD","OF","4184","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nathan Mikolas","NYY","OF","4185","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kevin Milam","NYY","2B,P","4186","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Daniel Miles","TB","3B","4187","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Anderson Miller","KC","OF","4188","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Anthony Miller","CLE","1B","4189","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Blake Miller","SF","1B,3B","4190","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brandon Miller","WSH","OF","4191","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Darrien Miller","MIL","C","4192","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dean Miller","BOS","OF","4193","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luke Miller","PHI","3B,OF","4194","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Miller","ARI","C,P","4195","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sean Miller","MIN","SS","4196","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adam Milligan","ATL","OF","4197","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lane Milligan","BOS","C,OF","4198","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beau Mills","CIN","1B","4199","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Mills","STL","OF","4200","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Thomas Milone","TB","OF","4201","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brandon Mims","PHI","2B","4202","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Euri Minaya","SD","OF","4203","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mark Minicozzi","SF","3B","4204","FA","37","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amaurys Minier","MIN","SS","4205","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nathan Minnich","BOS","1B","4206","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jorge Minyeti","SD","SS","4207","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Antoine Mistico","SEA","OF","4208","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jared Mitchell","CHW","OF","4209","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jermaine Mitchell","PHI","OF","4210","FA","36","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kevonte Mitchell","CHC","3B,OF","4211","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trevor Mitsui","TB","1B","4212","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Aaron Mizell","HOU","OF","4213","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kevin Moesquit","LAA","SS","4214","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jimmy Mojica","DET","OF","4215","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gerson Molina","NYM","OF","4216","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nelson Molina","MIN","SS","4217","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andruw Monasterio","WSH","SS","4218","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carlos Moncrief","(N/A)","OF","4219","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Johnny Monell","NYM","C","4220","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joseph Monge","BOS","OF","4221","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Travis Moniot","CHW","2B,SS","4222","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Craig Monroe","PIT","OF","4223","FA","43","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Monsalve","CLE","C","4224","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Montanez","BAL","C","4225","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alvaro Montero","MIA","2B","4226","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lucas Montero","CLE","OF","4227","FA","36","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Troy Montgomery","DET","OF","4228","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Geoandry Montilla","SEA","C","4229","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gerson Montilla","ARI","2B","4230","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Logan Moon","KC","OF","4231","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Marcus Mooney","ATL","SS","4232","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ben Moore","BOS","C","4233","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Logan Moore","PHI","C","4234","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ty Moore","PIT","OF","4235","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Moore","(N/A)","1B","4236","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Moore","NYM","C,2B","4237","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jamill Moquete","BAL","OF","4238","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Angelo Mora","PHI","2B","4239","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Darimel Mora","LAA","SS","4240","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Edison Mora","SF","SS","4241","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"John Mora","NYM","OF","4242","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Raymond Mora","PHI","OF","4243","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sander Mora","STL","2B","4244","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alfredo Morales","SEA","OF","4245","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Angel Morales","MIN","OF","4246","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brayan Morales","LAD","OF","4247","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jonathan Morales","ATL","C","4248","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matt Morales","KC","SS","4249","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Max Morales","TEX","C","4250","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Roy Morales","MIA","C","4251","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yohandy Morales","(N/A)","SS","4252","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Julio Morban","SEA","OF","4253","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Emmanuel Morel","MIN","SS","4254","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Angel Moreno","TB","OF","4255","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Darwin Moreno","LAA","OF","4256","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Edwin Moreno","SD","OF","4257","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hansel Moreno","NYM","SS","4258","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rando Moreno","SF","SS","4259","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Raymundo Moreno","NYY","OF","4260","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carlos Morfa","CHC","OF","4261","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brennan Morgan","LAA","C","4262","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joey Morgan","DET","C","4263","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Justin Morhardt","ATL","C","4264","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Parker Morin","KC","C","4265","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ramon Morla","SEA","3B","4266","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eladio Moronta","NYY","OF","4267","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jason Morozowski","ARI","OF","4268","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hunter Morris","MIL","1B","4269","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jacob Morris","CHW","OF","4270","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"P.K. Morris","TOR","1B","4271","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trever Morrison","MIL","SS","4272","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ty Morrison","TB","OF","4273","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DeAires Moses","SEA","OF","4274","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"J.B. Moss","ATL","OF","4275","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ismerling Mota","SEA","C","4276","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Israel Mota","WSH","OF","4277","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pedro Mota","COL","SS","4278","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ricardo Mota","CHW","SS","4279","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nic Motley","COL","C","4280","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Taylor Motter","(N/A)","SS","4281","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hutton Moyer","LAA","2B","4282","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MacKenzie Mueller","TOR","OF","4283","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jordyn Muffley","TB","C","4284","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ismael Munguia","SF","OF","4285","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bryan Muniz","HOU","1B","4286","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carlos Munoz","PIT","1B","4287","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Deivi Munoz","NYY","3B","4288","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Felix Munoz","MIA","1B","4289","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gorge Munoz","MIN","SS","4290","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Munoz","ARI","SS","4291","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jonathan Murders","STL","2B","4292","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Drew Muren","HOU","OF","4293","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nestor Muriel","HOU","OF","4294","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Murphy","BAL","C","4295","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jonathan Murphy","MIN","OF","4296","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Max Murphy","MIN","OF","4297","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tanner Murphy","ATL","C","4298","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tommy Murphy","LAA","OF","4299","FA","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A.J. Murray","MIN","C","4300","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chase Murray","PIT","OF","4301","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matt Murton","DET","OF","4302","FA","39","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ivan Murzi","WSH","C","4303","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ronnier Mustelier","ATL","OF","4304","FA","36","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D'Arby Myers","OAK","OF","4305","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bryson Myles","CLE","OF","4306","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Deivis Nadal","PIT","SS","4307","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Nagle","PIT","OF","4308","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hiroyuki Nakajima","OAK","SS","4309","FA","38","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sho Nakata","(N/A)","3B","4310","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tae-Hyeok Nam","LAD","1B","4311","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Connor Narron","BAL","SS","4312","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carlos Narvaez","NYY","C","4313","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Telvin Nash","HOU","OF","4314","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jeff Natale","BOS","2B","4315","FA","38","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andrick Nava","PHI","C","4316","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Daniel Nava","(N/A)","OF","4317","FA","37","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Christopher Navarro","COL","SS","4318","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Franklin Navarro","DET","C","4319","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rey Navarro","(N/A)","2B","4320","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dean Naveraz","SEA","C","4321","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andrew Navigato","DET","3B,SS","4322","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Spencer Navin","LAD","C","4323","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mitch Nay","CIN","3B","4324","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D.J. Neal","TOR","OF","4325","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nick Neal","TOR","OF","4326","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Thomas Neal","CIN","OF","4327","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Juan Carlos Negret","KC","OF","4328","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kristopher Negron","(N/A)","OF","4329","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Steve Negron","DET","SS","4330","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jim Negrych","TOR","2B","4331","FA","35","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Zach Nehrir","ARI","OF","4332","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hosea Nelson","CLE","OF","4333","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adam Nelubowich","SEA","3B","4334","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Neslony","ATL","OF","4335","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Santiago Nessy","TOR","C","4336","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tucker Neuhaus","MIL","3B,SS","4337","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Newman","KC","OF","4338","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hunter Newman","STL","1B","4339","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gift Ngoepe","PIT","2B","4340","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Victor Ngoepe","PIT","SS","4341","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"T.J. Nichting","BAL","OF","4342","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"David Nick","ARI","2B","4343","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sean Nicol","WSH","SS","4344","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Quincy Nieporte","PHI","1B","4345","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adrian Nieto","MIA","C","4346","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis Nieves","NYM","2B","4347","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yamil Nieves","CIN","C","4348","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tanner Nishioka","BOS","2B","4349","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
