"Player","Team","Position","Rk","Status","Age","Opponent","FPts","FP/G","W","SV","IP","K/9","BB/9","HR/9","GB/FB","HR/FB","BABIPA","ERA","LOB%","FIP"
"Jimmy Robbins","TOR","P","4594","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Austin Roberts","PIT","P","4595","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"David Roberts","CLE","P","4596","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ethan Roberts","CHC","P","4597","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kyle Roberts","TEX","P","4598","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Max Roberts","SEA","P","4599","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Montreal Robertson","DET","SP","4600","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nate Robertson","DET","SP","4601","FA","43","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Austin Robichaux","LAA","P","4602","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Robinson","MIN","P","4603","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andrew Robinson","HOU","P","4604","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CJ Robinson","MIA","P","4605","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cam Robinson","MIL","P","4606","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Duncan Robinson","CHC","P","4607","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Juan Robles","HOU","RP","4608","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Thomas Robson","TOR","P","4609","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chad Rodgers","ATL","RP","4610","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Colin Rodgers","KC","RP","4611","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brody Rodning","TOR","P","4612","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Rodriguez","COL","P","4613","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Aneury Rodriguez","HOU","SP","4614","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carlos Rodriguez","ATL","P","4615","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carlos Alexander Rodriguez","CHC","SP","4616","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Daniel Rodriguez","ATL","SP","4617","FA","36","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hansel Rodriguez","SD","SP","4618","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Helmis Rodriguez","COL","SP","4619","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jorge Rodriguez","KC","SP","4620","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jorge Rodriguez","BOS","SP","4621","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Leonardo Rodriguez","BAL","SP","4622","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Leovanny Rodriguez","HOU","SP","4623","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Manny Rodriguez","NYM","SS,P","4624","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Omar Luis Rodriguez","NYY","SP","4625","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rafael Rodriguez","ARI","RP","4626","FA","36","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ramon Rodriguez","LAD","SP","4627","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Victor Rodriguez","ARI","SP","4628","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Wesley Rodriguez","ARI","RP","4629","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Wilking Rodriguez","NYY","RP","4630","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yelin Rodriguez","BAL","P","4631","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Fernando Rodriguez","(N/A)","RP","4632","FA","36","","0","0","0","0","0","0","0","0","0","0","0.000","0","0","0"
"Ricardo Rodriguez","(N/A)","RP","4633","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joshua Roeder","NYY","P","4634","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cam Roegner","MIL","P","4635","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Keith Rogalla","LAA","P","4636","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chad Austin Rogers","CIN","SP","4637","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joe Rogers","DET","RP","4638","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mark Rogers","TEX","SP","4639","FA","34","","0","0","0","0","0","0","0","0","0","0","0.000","0","0","0"
"Cole Rohrbough","ATL","SP","4640","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Randol Rojas","TEX","SP","4641","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"David Rollins","(N/A)","RP","4642","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carlos Romero","WSH","SP","4643","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dioscar Romero","BOS","SP","4644","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Franderlin Romero","CIN","SP","4645","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jhon Romero","CHC","RP","4646","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Orlando Romero","TB","SP","4647","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pierce Romero","ARI","P","4648","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andri Rondon","CHC","SP","4649","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Manuel Rondon","CHC","SP","4650","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jorge Rondon","(N/A)","RP","4651","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bradley Roney","ATL","3B,P","4652","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adonis Rosa","(N/A)","RP","4653","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jeffrey Rosa","WSH","SP","4654","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adrian Rosario","BAL","RP","4655","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alejandro Rosario","(N/A)","SP","4656","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Rosario","CHC","SP","4657","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jayson Rose","MIL","P","4658","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matt Rose","CHW","1B,3B,P","4659","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Daniel Rosenbaum","WSH","SP","4660","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kenny Rosenberg","TB","P","4661","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Seth Rosin","SF","RP","4662","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Austin Ross","MIL","SP","4663","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Greg Ross","ATL","P","4664","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bubby Rossman","LAD","P","4665","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Billy Roth","PIT","P","4666","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Houston Roth","BAL","RP","4667","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ben Rowen","ATL","RP","4668","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matt Rowland","ATL","P","4669","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Robby Rowland","ARI","SP","4670","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Rowland-Smith","CIN","RP","4671","FA","37","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chris Rowley","MIN","RP","4672","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Roy","SEA","RP","4673","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Royalty","CLE","P","4674","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Drew Rucinski","MIA","RP","4675","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mike Ruff","COL","P","4676","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jean Ruiz","OAK","SP","4677","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peter Ruiz","BOS","SP","4678","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nick Rumbelow","(N/A)","RP","4679","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sam Runion","KC","SP","4680","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matthew Ruppenthal","HOU","P","4681","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"John Russell","SF","P","4682","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Evan Rutckyj","NYY","P","4683","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eric Ruth","NYY","SP","4684","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lex Rutledge","BAL","SP","4685","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jared Ruxer","LAA","P","4686","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Connor Ryan","CIN","P","4687","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Zachary Ryan","LAA","P","4688","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jae Kuk Ryu","SD","RP","4689","FA","37","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Erik Sabrowski","SD","P","4690","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chris Sadberry","MIA","P","4691","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Billy Sadler","HOU","RP","4692","FA","39","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Javi Salas","MIL","P","4693","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Marino Salas","PIT","RP","4694","FA","39","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carlos Salazar","ATL","P","4695","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Paul Salazar","STL","P","4696","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adrian Salcedo","MIN","SP","4697","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ricky Salinas","CIN","P","4698","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Austin Salter","CIN","RP","4699","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"J.T. Salter","SEA","P","4700","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mike Salvatore","SEA","SS,P","4701","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Samayoa","TEX","P","4702","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bryan Sammons","MIN","P","4703","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Sample","TEX","SP","4704","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adrian Sampson","(N/A)","SP","4705","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Keyvius Sampson","(N/A)","RP","4706","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Francisco Samuel","STL","RP","4707","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andy Samuelson","ATL","P","4708","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chandler Sanburn","TEX","P","4709","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nolan Sanburn","OAK","P","4710","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Filyer Sanchez","ATL","RP","4711","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Francisco Sanchez","TB","SP","4712","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jake Sanchez","OAK","SP","4713","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Juan Sanchez","SF","SP","4714","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mario Sanchez","WSH","SP","4715","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Miguel Sanchez","MIL","RP","4716","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rodolfo Sanchez","TB","SP","4717","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cam Sanders","CHC","P","4718","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Phoenix Sanders","TB","P","4719","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Will Sanders","(N/A)","SP","4720","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jonathan Sandfort","PIT","P","4721","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eric Sandness","KC","P","4722","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jayvien Sandridge","BAL","RP","4723","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carson Sands","CHC","P","4724","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Shawn Sanford","SF","P","4725","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sati Santa Cruz","PHI","RP","4726","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yeison Santana","ARI","RP","4727","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andres Santiago","LAD","SP","4728","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Santiago","NYM","P","4729","FA","36","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dahian Santos","TOR","RP","4730","FA","17","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Santos","LAD","RP","4731","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Juan Santos","HOU","SP","4732","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis Santos","(N/A)","RP","4733","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Michael Santos","TB","SP","4734","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mark Sappington","LAA","P","4735","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cody Satterwhite","DET","SP","4736","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Warwick Saupold","DET","RP","4737","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Daniel Savas","ARI","P","4738","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Shane Sawczak","MIA","P","4739","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Josh Sawyer","CHC","P","4740","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nick Sawyer","TB","RP","4741","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jay Sborz","ATL","RP","4742","FA","35","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joseph Scanio","STL","P","4743","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cody Scarpetta","MIL","RP","4744","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brady Schanuel","PHI","P","4745","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kit Scheetz","HOU","SP","4746","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jordan Scheftz","CLE","P","4747","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kyle Schepel","ARI","SP","4748","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Schick","MIN","P","4749","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luke Schiltz","TEX","P","4750","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Schimpf","SF","P","4751","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lukas Schiraldi","MIA","P","4752","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ike Schlabach","PIT","P","4753","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jacob Schlesener","STL","P","4754","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Fred Schlichtholz","SD","P","4755","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brian Schlitter","OAK","RP","4756","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gus Schlosser","LAD","RP","4757","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Colin Schmid","STL","P","4758","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Clate Schmidt","DET","SP","4759","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nick Schmidt","SD","SP","4760","FA","35","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Scott Schneider","STL","P","4761","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jesse Scholtens","SD","P","4762","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Clayton Schrader","BAL","RP","4763","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brad Schreiber","TB","RP","4764","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hunter Schryver","TB","P","4765","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A.J. Schugel","(N/A)","RP","4766","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Max Schuh","BAL","P","4767","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bo Schultz","BAL","RP","4768","FA","35","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Paxton Schultz","MIL","P","4769","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Scott Schultz","ARI","P","4770","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Blake Schwartz","WSH","P","4771","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jordan Schwartz","OAK","P","4772","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Michael Schwimer","(N/A)","RP","4773","FA","34","","0","0","0","0","0","0","0","0","0","0","0.000","0","0","0"
"Chris Schwinden","TEX","SP","4774","FA","34","","0","0","0","0","0","0","0","0","0","0","0.000","0","0","0"
"Reid Scoggins","LAA","P","4775","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
